danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,class
0.543,0.563,0,-7.333,1,0.0457,0.5,0,0.0616,0.37,99.562,157300,r&b
0.523,0.906,7,-4.761,1,0.12,0.0843,8.92E-04,0.229,0.885,161.221,180960,rock
0.632,0.811,11,-6.427,0,0.0396,8.73E-04,5.25E-04,0.0553,0.339,123.966,178067,pop
0.826,0.709,5,-14.279,1,0.0646,0.0594,0,0.316,0.779,109.869,288373,r&b
0.893,0.776,11,-5.356,1,0.293,0.00607,0,0.103,0.229,91.987,284439,rap
0.736,0.555,4,-4.689,1,0.0757,0.0345,1.57E-04,0.0798,0.323,91.997,222320,pop
0.494,0.935,4,-3.163,1,0.259,0.204,0,0.181,0.35,130.084,234693,r&b
0.895,0.681,7,-5.267,0,0.358,0.157,0,0.189,0.554,121.918,240000,rap
0.779,0.435,10,-12.745,0,0.542,0.334,1.14E-04,0.0924,0.525,188.223,102137,rap
0.444,0.922,5,-3.995,1,0.0476,2.08E-04,0.346,0.129,0.0601,149.982,243200,edm
0.754,0.68,0,-6.331,0,0.224,0.345,0,0.153,0.499,118.008,171356,rap
0.723,0.654,0,-6.82,1,0.298,0.384,0,0.384,0.675,149.949,252240,r&b
0.557,0.826,10,-4.545,0,0.0394,6.92E-04,0.188,0.0914,0.632,164.01,257467,rock
0.543,0.759,0,-8.792,1,0.028,0.0578,2.26E-06,0.977,0.697,116.005,216413,rock
0.762,0.955,9,-4.35,0,0.0501,0.143,0.0181,0.0889,0.891,116.944,115093,latin
0.562,0.739,9,-9.433,0,0.0291,9.44E-04,0.128,0.318,0.655,81.329,212293,pop
0.699,0.803,2,-3.995,1,0.0327,0.102,6.54E-05,0.563,0.244,119.927,213708,latin
0.707,0.906,7,-5.771,1,0.0309,0.0368,9.68E-04,0.661,0.97,112.837,315293,rock
0.565,0.187,4,-11.165,0,0.031,0.345,0,0.0662,0.0492,125.831,254981,r&b
0.728,0.512,3,-10.299,1,0.0391,0.454,0.703,0.17,0.203,120.001,184500,latin
0.681,0.722,4,-7.738,1,0.0289,0.0153,0.138,0.212,0.223,121.925,183954,edm
0.83,0.71,11,-5.523,0,0.326,0.374,0,0.0877,0.703,93.977,237013,latin
0.715,0.839,11,-5.706,0,0.0483,0.174,1.42E-04,0.163,0.851,124.99,205475,edm
0.946,0.723,9,-3.692,1,0.114,0.0778,0,0.0608,0.349,102.956,160877,rap
0.928,0.771,3,-5.935,0,0.251,0.102,1.07E-05,0.338,0.679,93.987,231160,rap
0.689,0.826,7,-4.496,0,0.0377,0.254,2.41E-06,0.339,0.389,109.029,171972,edm
0.806,0.763,8,-4.135,1,0.106,0.04,0.00349,0.511,0.645,117.018,172569,pop
0.736,0.795,1,-3.299,0,0.0545,0.498,1.21E-06,0.254,0.511,104.066,230813,pop
0.811,0.749,4,-3.854,0,0.196,0.366,0,0.109,0.572,81.025,237002,rap
0.757,0.758,2,-5.82,1,0.0426,0.0204,7.17E-04,0.107,0.287,126.07,198095,edm
0.541,0.263,0,-16.936,1,0.0427,0.778,0.13,0.115,0.127,92.624,226587,r&b
0.568,0.728,7,-6.391,1,0.0436,0.0313,0,0.951,0.165,127.918,268612,edm
0.58,0.596,0,-10.31,1,0.0626,0.093,0,0.109,0.653,74.033,321907,r&b
0.79,0.591,7,-8.805,1,0.0935,0.00335,0.00733,0.0338,0.725,107.197,293053,r&b
0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,latin
0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,latin
0.67,0.933,11,-4.482,0,0.0871,0.0271,0.723,0.596,0.751,101.015,213861,edm
0.878,0.737,7,-4.326,1,0.0522,0.00336,0.604,0.112,0.56,125.978,259178,edm
0.746,0.55,2,-9.68,1,0.0598,0.0311,0,0.126,0.522,97.018,183840,pop
0.708,0.667,8,-7.934,1,0.0418,0.253,6.92E-04,0.0878,0.634,115.987,339310,latin
0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,250373,pop
0.554,0.815,1,-12.481,1,0.0409,0.0111,0.0486,0.0511,0.6,90.889,295333,rock
0.86,0.861,6,-7.131,0,0.307,0.0361,4.07E-05,0.113,0.79,143.184,271053,rap
0.751,0.646,6,-5.621,0,0.0979,0.627,0,0.283,0.863,139.883,209143,rap
0.731,0.75,2,-10.457,1,0.0321,0.0862,3.88E-04,0.202,0.639,135.406,178987,r&b
0.647,0.198,8,-12.563,1,0.0777,0.114,0.867,0.0979,0.272,80.01,108125,pop
0.639,0.869,11,-4.024,1,0.147,0.27,0,0.0802,0.767,169.801,307910,latin
0.812,0.85,0,-3.741,1,0.145,0.0799,0,0.17,0.544,115.028,172540,latin
0.272,0.929,1,-4.06,1,0.153,0.00168,4.70E-05,0.147,0.398,87.148,197133,pop
0.394,0.821,6,-4.304,0,0.0404,0.00302,0.019,0.186,0.509,82.764,223533,pop
0.185,0.91,0,-5.283,1,0.151,1.40E-04,0,0.18,0.188,165.355,225916,rock
0.716,0.971,0,-4.963,1,0.0685,0.0048,0.675,0.277,0.125,128.011,148125,edm
0.657,0.73,8,-6.294,1,0.0633,0.118,4.21E-06,0.152,0.249,92.883,215448,pop
0.686,0.581,9,-5.911,1,0.112,2.76E-04,0.1,0.3,0.253,124.995,479333,edm
0.544,0.515,9,-6.994,1,0.0319,0.254,5.51E-04,0.144,0.55,144.057,224973,r&b
0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,230480,rock
0.799,0.376,10,-10.384,0,0.0795,0.305,0.831,0.101,0.0919,110.024,110155,rap
0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63E-05,0.135,0.163,99.988,205947,pop
0.402,0.914,9,-5.215,1,0.142,5.79E-04,0,0.065,0.626,196.505,178267,rock
0.515,0.387,4,-7.343,0,0.0567,0.689,0,0.126,0.312,135.739,239427,latin
0.618,0.243,0,-13.537,0,0.122,0.953,0.902,0.0736,0.321,90.026,160000,rap
0.563,0.709,9,-8.208,0,0.052,0.212,1.43E-05,0.575,0.473,86.991,217385,r&b
0.587,0.559,1,-7.742,1,0.0321,0.399,6.69E-06,0.0992,0.19,92.036,221173,latin
0.646,0.826,11,-5.635,1,0.0303,0.373,0.749,0.0688,0.853,150.077,205450,pop
0.629,0.886,7,-3.661,0,0.0589,0.00484,0.814,0.1,0.18,128.003,170625,edm
0.515,0.766,7,-12.768,1,0.0343,0.0249,0.00103,0.455,0.774,146.911,221000,rock
0.896,0.423,8,-7.987,1,0.44,0.02,0,0.182,0.282,132.928,278040,rap
0.307,0.433,1,-10.057,1,0.029,0.388,9.08E-05,0.332,0.224,160.9,266960,rock
0.69,0.566,1,-9.274,1,0.0395,0.0103,0.343,0.129,0.441,127.954,196441,rap
0.768,0.406,4,-8.578,0,0.0747,0.49,6.68E-06,0.105,0.513,87.984,186642,pop
0.634,0.866,5,-4.548,1,0.0521,0.253,0,0.334,0.482,106.012,206228,pop
0.729,0.799,11,-7.378,0,0.0779,0.0588,0.00218,0.0948,0.532,115.04,253520,r&b
0.609,0.917,7,-7.369,1,0.0542,0.0289,0.667,0.195,0.252,122.992,181463,edm
0.722,0.922,4,-4.243,0,0.124,0.161,0.826,0.438,0.297,125.07,164160,edm
0.618,0.836,9,-3.362,1,0.379,0.0474,0,0.172,0.54,212.058,181733,latin
0.583,0.317,0,-10.231,1,0.0372,0.475,7.73E-04,0.109,0.358,111.514,207303,r&b
0.419,0.909,0,-10.258,1,0.0639,0.00239,1.68E-05,0.24,0.494,142.217,228867,rock
0.875,0.73,10,-5.807,0,0.252,0.498,1.46E-06,0.13,0.397,123.072,277813,rap
0.694,0.77,6,-5.335,1,0.149,0.176,1.10E-05,0.118,0.163,125.905,184560,latin
0.741,0.519,8,-4.683,0,0.0351,0.426,0,0.318,0.418,134.294,279667,r&b
0.41,0.587,9,-8.448,0,0.0537,0.136,0.00173,0.552,0.248,150.064,207000,r&b
0.663,0.712,2,-7.268,1,0.0479,0.524,0,0.0804,0.527,113.439,236520,rock
0.75,0.883,6,-1.712,0,0.0432,0.226,9.84E-05,0.0437,0.85,127.069,200243,pop
0.658,0.741,7,-2.86,0,0.0536,0.141,0,0.189,0.789,98.024,202213,pop
0.783,0.771,5,-3.804,1,0.122,0.162,4.71E-04,0.0782,0.86,171.953,294419,latin
0.298,0.799,2,-6.962,0,0.0464,1.68E-04,9.42E-05,0.496,0.561,143.072,252453,rock
0.737,0.829,0,-6.656,0,0.0934,0.0399,0.00613,0.084,0.722,130.021,177231,edm
0.578,0.946,11,-3.85,0,0.0482,0.00225,0.00412,0.0966,0.588,126.092,218190,edm
0.373,0.991,7,-2.101,1,0.214,1.57E-04,1.29E-06,0.162,0.316,197.973,257836,rock
0.847,0.552,10,-8.85,0,0.433,0.53,2.35E-04,0.15,0.337,91.874,166164,r&b
0.601,0.531,5,-6.493,1,0.296,0.0623,0,0.0904,0.6,90.045,208068,latin
0.595,0.539,1,-7.791,1,0.38,0.147,2.29E-06,0.168,0.71,81.996,185714,r&b
0.55,0.824,2,-5.988,1,0.0334,0.448,1.27E-04,0.366,0.777,114.512,214733,rock
0.674,0.686,2,-11.927,1,0.0597,0.29,0.00322,0.189,0.814,124.204,187173,rock
0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,latin
0.708,0.737,11,-6.665,0,0.0943,0.0299,0.0804,0.101,0.476,132.612,191800,pop
0.775,0.599,4,-8.48,0,0.0469,0.175,0.031,0.0418,0.393,123.97,302163,latin
0.687,0.778,1,-6.623,0,0.101,0.209,0,0.117,0.865,172.047,240733,latin
0.468,0.606,1,-6.265,0,0.138,0.21,0,0.221,0.54,133.352,168490,rap
0.576,0.974,1,-2.785,1,0.0828,0.0202,0,0.348,0.531,129.088,224867,rock
0.929,0.466,0,-8.861,1,0.255,0.0337,1.51E-05,0.0565,0.632,94.992,311667,rap
0.621,0.974,5,-4.028,0,0.143,2.65E-04,0.103,0.866,0.293,130.112,177000,edm
0.689,0.956,5,-3.837,0,0.101,0.0663,0.176,0.393,0.401,128.088,164062,edm
0.78,0.493,3,-9.891,0,0.0945,0.645,4.52E-05,0.074,0.611,81.908,190533,r&b
0.553,0.441,5,-6.411,1,0.0918,0.41,2.57E-06,0.107,0.525,76.988,214278,r&b
0.412,0.676,7,-7.341,1,0.0266,0.00596,0.112,0.209,0.557,155.431,333733,rap
0.708,0.662,9,-7.492,1,0.0791,0.0194,0.00132,0.0882,0.281,115.999,237026,edm
0.371,0.507,7,-9.805,1,0.0325,0.58,0.0201,0.175,0.535,91.786,295147,rock
0.739,0.708,5,-6.761,0,0.059,0.0769,4.74E-06,0.241,0.216,97.975,199460,r&b
0.742,0.536,8,-5.863,1,0.0341,0.115,0,0.275,0.623,84.015,310714,rap
0.784,0.45,0,-12.473,1,0.248,0.474,0,0.193,0.608,103.01,274892,rap
0.772,0.873,8,-1.477,1,0.054,0.185,0,0.0715,0.744,127.967,196875,rap
0.503,0.778,10,-3.477,1,0.15,0.0389,3.49E-06,0.111,0.276,150.142,188800,rap
0.656,0.731,0,-6.104,0,0.0672,0.00642,0,0.116,0.265,101.03,215150,pop
0.868,0.619,11,-5.008,1,0.0932,0.18,0,0.122,0.85,90.989,264427,latin
0.77,0.849,10,-4.844,0,0.0483,0.0104,1.61E-06,0.354,0.621,127.998,277465,rap
0.866,0.747,9,-5.748,1,0.0725,0.122,0.0218,0.0403,0.772,93.984,220133,latin
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,rap
0.731,0.516,6,-7.324,0,0.0385,0.0431,1.77E-06,0.519,0.724,120.015,159500,latin
0.805,0.429,6,-7.398,1,0.0512,0.222,2.20E-06,0.365,0.553,107.009,205371,pop
0.916,0.804,0,-3.406,1,0.049,0.37,1.18E-05,0.0812,0.538,120.028,196000,latin
0.569,0.589,8,-7.395,1,0.0306,0.166,6.91E-06,0.132,0.409,130.865,286693,r&b
0.803,0.452,0,-9.106,1,0.0382,0.0023,0,0.0743,0.197,99.993,259173,r&b
0.641,0.787,0,-4.271,1,0.0375,0.0268,0,0.11,0.916,93.01,201507,pop
0.465,0.714,11,-6.611,0,0.0317,0.00591,0.624,0.16,0.294,140.026,260571,pop
0.266,0.806,9,-7.642,1,0.0513,0.00152,0.0359,0.193,0.737,179.944,299467,rock
0.631,0.939,7,-1.7,0,0.0398,0.0728,1.87E-04,0.319,0.353,128.048,191500,pop
0.59,0.743,0,-7.078,0,0.0347,0.067,0.00093,0.0847,0.413,129.79,346960,rock
0.522,0.97,10,-4.576,0,0.209,5.53E-05,0,0.246,0.488,121.054,227012,rock
0.573,0.679,3,-6.774,0,0.0423,0.247,0,0.321,0.648,66.215,380533,r&b
0.796,0.513,1,-8.078,1,0.119,0.282,5.48E-04,0.111,0.113,99.02,218973,rap
0.637,0.615,9,-5.395,1,0.167,0.685,8.51E-06,0.462,0.517,132.312,135480,r&b
0.829,0.564,6,-8.034,1,0.0362,0.00361,0.0328,0.0919,0.881,124.979,203491,pop
0.389,0.566,7,-8.187,1,0.385,0.438,0,0.11,0.604,65.36,212993,rap
0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,205473,pop
0.816,0.726,0,-5.334,1,0.267,0.48,1.41E-06,0.314,0.707,175.933,204809,rap
0.786,0.797,0,-4.616,0,0.0338,0.22,4.17E-05,0.521,0.972,113.999,187000,latin
0.801,0.981,7,-2.74,1,0.0656,0.0217,5.30E-06,0.299,0.809,127.981,168133,edm
0.819,0.289,5,-9.791,0,0.417,0.935,0.918,0.101,0.371,85.02,120004,rap
0.676,0.839,11,-8.775,0,0.0752,0.0364,0.0164,0.1,0.855,80.417,220640,rock
0.802,0.82,10,-5.969,0,0.146,0.0579,0,0.149,0.613,164.005,172196,rap
0.867,0.738,6,-8.797,0,0.0825,0.136,0.0312,0.16,0.883,91.174,228067,latin
0.468,0.701,7,-4.359,1,0.0489,0.0706,3.94E-04,0.112,0.801,125.005,158400,latin
0.917,0.679,6,-6.083,1,0.266,0.0867,0,0.588,0.453,102.449,191700,r&b
0.439,0.819,6,-4.253,1,0.0751,0.0134,0,0.2,0.567,179.885,205977,pop
0.734,0.583,1,-10.652,0,0.126,0.152,0,0.0472,0.603,128.122,327693,r&b
0.551,0.463,11,-9.683,1,0.0391,0.679,1.30E-06,0.14,0.186,80.922,221707,r&b
0.367,0.34,9,-7.877,1,0.0306,0.755,1.56E-05,0.0868,0.0704,149.788,273360,r&b
0.525,0.773,7,-5.623,0,0.185,0.00583,6.04E-06,0.229,0.381,119.947,240272,latin
0.725,0.823,7,-4.76,1,0.0814,0.0336,0.0693,0.191,0.237,112.045,207615,latin
0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,207719,pop
0.672,0.723,5,-4.443,1,0.0346,0.293,0,0.353,0.839,90.999,229945,latin
0.809,0.989,2,-6.243,1,0.0819,0.00625,4.72E-05,0.0513,0.772,126.047,278398,r&b
0.692,0.794,5,-6.219,1,0.0479,0.0977,0,0.141,0.782,125.027,187507,pop
0.853,0.969,2,-1.66,1,0.123,0.00197,0.863,0.0703,0.181,124.975,232560,edm
0.608,0.693,5,-5.676,0,0.103,0.163,0,0.104,0.276,95.005,200214,r&b
0.655,0.798,2,-6.476,0,0.0322,0.0826,0.0175,0.11,0.265,125.979,327619,edm
0.733,0.861,6,-5.445,1,0.13,0.00582,5.00E-05,0.0583,0.633,120.015,228879,pop
0.962,0.221,3,-10.071,1,0.14,0.0521,5.07E-06,0.15,0.656,128.019,186777,rap
0.839,0.899,5,-5.25,1,0.127,0.342,0,0.0969,0.964,129.955,227907,latin
0.558,0.916,1,-3.145,0,0.0839,0.0278,0,0.0296,0.85,142.984,199720,pop
0.607,0.892,5,-7.114,1,0.0337,0.749,0.259,0.134,0.302,137.906,177827,pop
0.561,0.736,10,-7.014,1,0.041,2.87E-04,0.00303,0.118,0.31,124.983,248600,pop
0.533,0.755,11,-7.25,0,0.0419,0.0332,0,0.233,0.472,86.034,255907,pop
0.605,0.565,8,-6.029,0,0.0499,0.798,0,0.0946,0.639,96.181,186953,pop
0.178,0.478,5,-5.927,1,0.0396,0.954,0.00585,0.125,0.0841,167.301,292280,pop
0.707,0.5,9,-15.198,0,0.0387,0.136,0,0.237,0.77,117.997,320360,r&b
0.51,0.859,7,-2.479,1,0.0679,0.0639,1.56E-05,0.445,0.415,129.968,210577,edm
0.245,0.471,9,-7.952,0,0.0313,0.652,0.00717,0.126,0.287,165.996,206693,latin
0.331,0.45,5,-8.743,1,0.0363,0.514,0.118,0.1,0.548,168.683,208547,r&b
0.972,0.825,2,-6.382,1,0.259,0.446,7.65E-05,0.0633,0.747,115.957,182982,edm
0.794,0.731,9,-3.831,0,0.0717,0.16,0,0.0871,0.449,91.023,224653,latin
0.563,0.845,3,-5.221,0,0.085,0.157,4.21E-06,0.156,0.322,127.873,274920,latin
0.799,0.621,7,-12.762,1,0.0681,0.137,3.10E-06,0.0913,0.663,114.12,232293,r&b
0.834,0.917,10,-3.194,1,0.205,0.165,0,0.0533,0.601,82.766,214533,rap
0.786,0.612,8,-4.894,1,0.217,0.76,0,0.111,0.513,84.963,181673,edm
0.808,0.535,10,-11.47,0,0.206,0.381,0.0358,0.111,0.611,95,294000,r&b
0.638,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.649,124.072,227880,latin
0.661,0.876,1,-4.254,0,0.0512,0.0473,0,0.0597,0.432,123.973,197434,edm
0.668,0.867,2,-4.004,0,0.0487,0.0238,0,0.375,0.463,128.074,176250,edm
0.661,0.908,5,-4.897,1,0.039,0.052,0,0.0708,0.656,144.091,296080,rock
0.709,0.542,2,-9.056,1,0.0381,0.184,5.00E-04,0.0852,0.474,114.955,236304,edm
0.721,0.899,10,-4.07,0,0.057,0.0116,2.51E-05,0.126,0.0385,142.018,141972,rap
0.813,0.897,6,-4.592,0,0.264,0.0157,0.00106,0.0391,0.863,93.029,312640,rap
0.738,0.718,8,-5.905,1,0.0606,0.00725,0,0.127,0.491,100.055,190907,pop
0.701,0.289,8,-8.422,1,0.156,0.609,0.826,0.109,0.779,79.986,120076,rap
0.732,0.891,3,-4.066,0,0.0358,0.0548,6.67E-04,0.098,0.736,123.998,160645,edm
0.675,0.919,8,-5.385,1,0.127,0.0799,0,0.143,0.585,124.982,163049,pop
0.586,0.525,1,-7.163,0,0.0615,0.111,0,0.134,0.508,133.629,260253,r&b
0.461,0.987,1,-1.711,0,0.108,3.58E-05,8.48E-05,0.359,0.309,142.031,269266,rock
0.836,0.509,0,-13.668,1,0.0548,0.467,4.10E-06,0.0436,0.949,138.713,276493,rock
0.644,0.843,4,-6.247,0,0.0512,0.261,0,0.0947,0.882,83.024,237373,r&b
0.793,0.963,8,-2.948,1,0.0469,0.00103,0.869,0.131,0.343,126.012,261939,edm
0.437,0.822,11,-9.258,0,0.14,0.00679,5.73E-04,0.141,0.659,117.194,237280,rock
0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,latin
0.635,0.986,1,-4.358,1,0.0311,0.0111,0.307,0.1,0.821,134.996,296200,pop
0.463,0.325,11,-14.762,1,0.0301,0.197,0,0.0641,0.386,135.728,283133,latin
0.614,0.954,5,-4.265,1,0.0386,0.0419,0,0.367,0.743,106.01,230040,latin
0.722,0.791,2,-6.555,1,0.245,0.143,0,0.129,0.332,160.061,94582,rap
0.595,0.773,9,-4.736,0,0.0549,0.0364,0.00108,0.334,0.711,180.073,173628,latin
0.842,0.555,9,-8.969,0,0.0542,0.00191,0.0178,0.231,0.45,121.988,243934,latin
0.306,0.873,0,-3.668,0,0.0567,0.00105,0,0.52,0.452,198.387,186373,rock
0.619,0.94,2,-5.359,1,0.0637,0.00107,2.85E-05,0.0805,0.743,119.994,213400,pop
0.637,0.656,0,-6.301,1,0.0563,0.0604,0,0.469,0.582,139.964,205451,rap
0.837,0.659,0,-6.741,0,0.0821,0.198,0,0.303,0.844,91.995,263478,latin
0.399,0.969,0,-4.145,1,0.0758,0.00348,0,0.386,0.287,90.012,178789,rock
0.599,0.929,6,-3.93,1,0.423,0.044,0,0.319,0.646,97.979,224627,rap
0.578,0.821,10,-10.521,1,0.0354,0.128,4.62E-04,0.16,0.421,120.37,289933,pop
0.537,0.955,11,-2.205,0,0.0382,0.117,0.73,0.0878,0.435,127.724,294643,edm
0.765,0.356,11,-5.556,0,0.196,0.222,0,0.0963,0.19,97.001,198293,rap
0.956,0.427,6,-7.39,0,0.447,0.799,0,0.0886,0.271,123.083,183881,rap
0.603,0.632,6,-9.499,1,0.0408,0.46,2.18E-04,0.0982,0.27,110.998,271200,edm
0.292,0.661,11,-7.478,1,0.0373,0.00316,0.00355,0.0891,0.26,124.729,284093,rock
0.642,0.284,1,-15.317,1,0.0326,0.845,2.34E-04,0.113,0.439,147.874,310000,r&b
0.77,0.927,9,-4.361,1,0.0738,0.0318,0.308,0.0868,0.307,126.008,187175,edm
0.844,0.62,6,-7.424,0,0.232,0.199,0,0.116,0.497,133.958,194342,rap
0.713,0.947,9,-4.418,1,0.0563,0.00554,0.254,0.0642,0.534,126.008,310216,latin
0.786,0.902,6,-5.323,0,0.0464,0.155,0.00668,0.0174,0.953,134.149,224200,pop
0.709,0.52,5,-9.365,0,0.0301,0.0682,0,0.0629,0.453,134.173,379240,r&b
0.564,0.874,11,-2.973,0,0.0395,0.0423,0.0901,0.105,0.402,149.996,168000,edm
0.328,0.502,10,-5.914,1,0.0329,0.767,0,0.759,0.248,123.745,269947,latin
0.551,0.742,8,-5.216,1,0.0724,0.0624,2.21E-04,0.0673,0.614,160.081,204089,pop
0.384,0.535,9,-9.939,1,0.0289,0.238,4.50E-04,0.0533,0.232,132.445,354640,rock
0.572,0.934,6,-5.053,0,0.0446,0.00292,0.0198,0.105,0.204,125.948,215238,edm
0.48,0.565,8,-9.954,0,0.375,0.38,0,0.096,0.806,112.988,207529,rap
0.4,0.963,1,-2.745,1,0.47,0.208,2.89E-06,0.348,0.366,169.61,386573,rap
0.777,0.901,11,-10.789,0,0.168,0.00106,0,0.428,0.577,133.011,248133,rap
0.689,0.692,9,-8.263,0,0.0343,0.233,0.00662,0.114,0.24,119.998,280307,pop
0.575,0.601,9,-8.986,0,0.0761,0.0206,0.0224,0.0708,0.204,122.012,210920,latin
0.771,0.745,8,-4.337,1,0.152,0.0172,0,0.0875,0.713,155.967,259733,rap
0.775,0.78,0,-7.657,0,0.0348,0.0368,0.79,0.125,0.664,115.99,186507,latin
0.781,0.77,0,-4.057,1,0.123,0.229,0.00214,0.164,0.845,170.05,231933,rap
0.756,0.691,2,-3.718,1,0.178,0.0744,0,0.364,0.632,104.999,235187,rap
0.559,0.578,8,-9.54,1,0.151,0.79,5.22E-04,0.324,0.239,79.938,320720,pop
0.704,0.724,5,-8.045,1,0.0313,0.0747,7.17E-06,0.125,0.894,92.928,229400,r&b
0.557,0.656,11,-7.587,0,0.0309,0.123,0.276,0.0971,0.801,207.883,349520,rock
0.39,0.255,6,-9.676,0,0.0299,0.806,1.14E-06,0.0887,0.179,122.056,281947,pop
0.483,0.557,2,-7.372,1,0.0709,0.00175,0,0.115,0.267,152.906,126480,r&b
0.805,0.418,9,-9.677,0,0.198,0.55,0,0.0765,0.717,126.009,163758,rap
0.788,0.613,9,-4.95,1,0.0355,0.319,0,0.436,0.662,125.045,175360,latin
0.599,0.186,8,-16.231,0,0.0315,0.956,0.00665,0.119,0.415,127.093,164027,rock
0.639,0.845,10,-3.333,1,0.0372,0.0528,0,0.336,0.871,119.485,233373,rock
0.492,0.801,8,-5.502,0,0.0619,0.00664,5.14E-06,0.225,0.271,128.044,390015,edm
0.742,0.93,9,-3.669,1,0.0654,0.00286,0.00779,0.0754,0.337,127.977,293307,edm
0.743,0.798,9,-8.263,1,0.0557,0.00346,0.00131,0.259,0.928,128.968,360427,edm
0.857,0.635,10,-9.532,0,0.198,0.0355,0.00345,0.13,0.53,96.589,271067,rap
0.598,0.904,4,-2.293,1,0.0507,0.331,0,0.264,0.503,138.091,198075,pop
0.708,0.641,7,-4.296,1,0.0336,0.205,0,0.0945,0.253,113.082,268120,pop
0.467,0.445,0,-7.155,0,0.0448,0.628,0,0.0798,0.344,128.399,290027,r&b
0.7,0.623,4,-11.604,1,0.0516,7.44E-04,0.0109,0.0645,0.72,119.798,375387,latin
0.868,0.372,4,-12.704,0,0.177,0.0103,0.00455,0.076,0.666,99.965,266333,rap
0.6,0.873,10,-4.773,0,0.0795,9.00E-04,0.00102,0.156,0.295,122.045,146448,edm
0.604,0.76,5,-4.173,1,0.392,0.0673,0,0.0697,0.919,204.957,221747,latin
0.729,0.818,2,-9.992,1,0.0732,0.157,0.285,0.195,0.907,125.811,267000,rock
0.545,0.647,8,-8.079,0,0.284,0.0068,9.04E-04,0.503,0.957,142.026,324800,r&b
0.558,0.486,8,-5.89,1,0.189,0.254,0,0.0908,0.668,122.946,190732,r&b
0.319,0.697,4,-8.624,0,0.0853,0.228,0,0.944,0.305,97.436,368267,pop
0.643,0.381,11,-11.278,0,0.662,0.917,0.195,0.115,0.496,77.643,74286,latin
0.777,0.696,9,-5.123,0,0.0464,0.0929,0,0.117,0.34,93.019,247067,latin
0.539,0.569,2,-13.207,1,0.0324,0.033,0.227,0.0353,0.808,148.691,264933,rock
0.714,0.976,8,-12.576,1,0.0571,0.18,0.00348,0.123,0.0506,130.699,168640,pop
0.622,0.572,1,-9.16,1,0.153,0.384,1.17E-05,0.523,0.342,96.073,278067,r&b
0.581,0.577,10,-7.8,1,0.0374,0.0361,4.81E-05,0.246,0.15,89.517,201536,r&b
0.779,0.375,3,-14.958,0,0.173,0.768,0,0.171,0.189,119.886,194821,r&b
0.871,0.623,8,-9.404,0,0.188,0.0346,0.0292,0.081,0.862,102.147,203773,latin
0.542,0.635,7,-8.366,1,0.0494,0.0204,1.34E-05,0.119,0.549,147.059,231642,latin
0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,185947,r&b
0.82,0.627,2,-5.82,1,0.212,0.129,0,0.125,0.721,103.046,161097,r&b
0.854,0.847,2,-3.03,1,0.258,0.212,0,0.0894,0.651,86.062,255227,rap
0.7,0.447,8,-11.083,0,0.0354,0.532,1.92E-04,0.0878,0.829,144.726,256893,r&b
0.736,0.929,7,-5.89,0,0.0674,0.00237,1.11E-05,0.402,0.658,125.03,206461,edm
0.475,0.846,10,-3.344,1,0.283,0.275,0,0.0824,0.451,96.036,191120,pop
0.773,0.491,3,-12.333,1,0.0664,0.00178,0.902,0.0616,0.561,122.993,414812,edm
0.851,0.637,5,-5.534,1,0.0977,0.165,0,0.366,0.526,130.071,242500,rap
0.378,0.638,10,-5.576,1,0.075,0.02,7.66E-05,0.0849,0.735,184.086,250627,rock
0.774,0.9,1,-4.543,1,0.0872,0.0306,0.00105,0.351,0.636,128.01,170625,edm
0.556,0.873,1,-1.145,1,0.164,0.237,2.63E-06,0.078,0.485,127.993,211693,edm
0.758,0.832,0,-7.55,0,0.0401,5.56E-05,0.748,0.14,0.263,128.02,231393,edm
0.686,0.95,3,-4.889,0,0.0449,0.0188,0.0497,0.065,0.591,124.974,194916,edm
0.598,0.842,5,-5.612,0,0.0815,0.0978,7.67E-05,0.644,0.591,103.921,152461,edm
0.946,0.723,9,-3.692,1,0.114,0.0778,0,0.0608,0.349,102.956,160877,latin
0.479,0.714,7,-3.776,0,0.109,0.025,0.0153,0.206,0.49,98.23,172413,latin
0.705,0.702,0,-4.783,0,0.108,0.138,0,0.364,0.771,140.059,250493,rap
0.698,0.633,8,-4.946,1,0.0597,0.0605,1.94E-04,0.0926,0.552,96.924,232187,r&b
